Lon,Lat,"PGA %g[Boore,2008]",Rup Dist(km)
100.34,14.15,0.200646694,152.7093608
100.39,14.15,0.186934977,157.2872285
100.44,14.15,0.174118976,161.9145424
100.49,14.15,0.162151135,166.5871821
100.54,14.15,0.15098387,171.3014385
100.59,14.15,0.140570268,176.0539686
100.64,14.15,0.1308646,180.8417548
100.69,14.15,0.121822689,185.6620696
100.74,14.15,0.113402152,190.5124439
100.79,14.15,0.105562564,195.3906393
100.84,14.15,0.098265542,200.2946228
100.89,14.15,0.091474781,205.2225459
100.94,14.15,0.085156049,210.1727247
100.99,14.15,0.079277152,215.1436228
101.04,14.15,0.073807879,220.1338367
101.09,14.15,0.068719929,225.142082
97.14,14.2,0.065781497,228.2168629
97.19,14.2,0.070697568,223.1501074
97.24,14.2,0.075988687,218.0983774
97.29,14.2,0.081683739,213.0627417
97.34,14.2,0.087813754,208.044369
97.39,14.2,0.094412024,203.0445392
97.44,14.2,0.101514227,198.0646566
97.49,14.2,0.109158532,193.1062645
97.54,14.2,0.117385699,188.1710617
97.59,14.2,0.126239149,183.2609216
97.64,14.2,0.135765007,178.3779139
97.69,14.2,0.146012097,173.5243293
97.74,14.2,0.157031877,168.7027072
97.79,14.2,0.168878294,163.9158682
97.84,14.2,0.181607516,159.1669506
97.89,14.2,0.195277534,154.4594521
97.94,14.2,0.209947562,149.7972777
97.99,14.2,0.225677199,145.1847938
98.04,14.2,0.242525269,140.6268899
98.09,14.2,0.260548269,136.1290485
98.14,14.2,0.279798312,131.6974236
98.19,14.2,0.300320448,127.338929
98.24,14.2,0.322149231,123.0613349
98.29,14.2,0.345304362,118.8733752
98.34,14.2,0.36978527,114.7848613
98.39,14.2,0.39556448,110.8068018
98.44,14.2,0.422579661,106.9515223
98.49,14.2,0.450724367,103.2327797
98.54,14.2,0.479837618,99.6658586
98.59,14.2,0.509692771,96.26763634
98.64,14.2,0.539986473,93.05659631
98.69,14.2,0.570329067,90.05276399
98.74,14.2,0.60023836,87.27753642
98.79,14.2,0.629139316,84.75337339
98.84,14.2,0.6563726,82.50332182
98.89,14.2,0.681214759,80.55035567
98.94,14.2,0.702911905,78.91653414
98.99,14.2,0.72072662,77.62201232
99.04,14.2,0.733994805,76.68397557
99.09,14.2,0.742185706,76.11560482
99.14,14.2,0.744955686,75.9252024
99.19,14.2,0.742185706,76.11560482
99.24,14.2,0.733994805,76.68397557
99.29,14.2,0.72072662,77.62201232
99.34,14.2,0.702911905,78.91653414
99.39,14.2,0.681214759,80.55035567
99.44,14.2,0.6563726,82.50332182
99.49,14.2,0.629139316,84.75337339
99.54,14.2,0.60023836,87.27753642
99.59,14.2,0.570329067,90.05276399
99.64,14.2,0.539986473,93.05659631
99.69,14.2,0.509692771,96.26763634
99.74,14.2,0.479837618,99.6658586
99.79,14.2,0.450724367,103.2327797
99.84,14.2,0.422579661,106.9515223
99.89,14.2,0.39556448,110.8068018
99.94,14.2,0.36978527,114.7848613
99.99,14.2,0.345304362,118.8733752
100.04,14.2,0.322149231,123.0613349
100.09,14.2,0.300320448,127.338929
100.14,14.2,0.279798312,131.6974236
100.19,14.2,0.260548269,136.1290485
100.24,14.2,0.242525269,140.6268899
100.29,14.2,0.225677199,145.1847938
100.34,14.2,0.209947562,149.7972777
100.39,14.2,0.195277534,154.4594521
100.44,14.2,0.181607516,159.1669506
100.49,14.2,0.168878294,163.9158682
100.54,14.2,0.157031877,168.7027072
100.59,14.2,0.146012097,173.5243293
100.64,14.2,0.135765007,178.3779139
100.69,14.2,0.126239149,183.2609216
100.74,14.2,0.117385699,188.1710617
100.79,14.2,0.109158532,193.1062645
100.84,14.2,0.101514227,198.0646566
100.89,14.2,0.094412024,203.0445392
100.94,14.2,0.087813754,208.044369
100.99,14.2,0.081683739,213.0627417
101.04,14.2,0.075988687,218.0983774
101.09,14.2,0.070697568,223.1501074
97.14,14.25,0.067515065,226.3856895
97.19,14.25,0.07260994,221.279294
97.24,14.25,0.078099945,216.1861323
97.29,14.25,0.084016434,211.1071621
97.34,14.25,0.09039323,206.0434329
97.39,14.25,0.097266802,200.9960967
97.44,14.25,0.104676432,195.96642
97.49,14.25,0.112664389,190.9557983
97.54,14.25,0.121276098,185.965772
97.59,14.25,0.130560291,180.9980442
97.64,14.25,0.140569142,176.0545028
97.69,14.25,0.151358372,171.1372437
97.74,14.25,0.162987293,166.2485989
97.79,14.25,0.175518801,161.3911688
97.84,14.25,0.189019252,156.5678587
97.89,14.25,0.203558219,151.7819213
97.94,14.25,0.219208059,147.0370061
97.99,14.25,0.236043244,142.3372157
98.04,14.25,0.254139366,137.6871709
98.09,14.25,0.273571723,133.092086
98.14,14.25,0.294413361,128.5578544
98.19,14.25,0.316732412,124.0911471
98.24,14.25,0.340588537,119.6995234
98.29,14.25,0.36602826,115.3915563
98.34,14.25,0.393078922,111.1769712
98.39,14.25,0.421741,107.0667961
98.44,14.25,0.451978515,103.0735223
98.49,14.25,0.483707336,99.21126665
98.54,14.25,0.516781361,95.49592729
98.59,14.25,0.550976796,91.94531576
98.64,14.25,0.585975316,88.57924315
98.69,14.25,0.621347578,85.41952826
98.74,14.25,0.656539571,82.48988765
98.79,14.25,0.690865438,79.81566001
98.84,14.25,0.723511487,77.42331604
98.89,14.25,0.753556563,75.33971339
98.94,14.25,0.780013162,73.59108115
98.99,14.25,0.801890852,72.20176106
99.04,14.25,0.818278572,71.19279205
99.09,14.25,0.828435951,70.5804877
99.14,14.25,0.831878067,70.3752024
99.19,14.25,0.828435951,70.5804877
99.24,14.25,0.818278572,71.19279205
99.29,14.25,0.801890852,72.20176106
99.34,14.25,0.780013162,73.59108115
99.39,14.25,0.753556563,75.33971339
99.44,14.25,0.723511487,77.42331604
99.49,14.25,0.690865438,79.81566001
99.54,14.25,0.656539571,82.48988765
99.59,14.25,0.621347578,85.41952826
99.64,14.25,0.585975316,88.57924315
99.69,14.25,0.550976796,91.94531576
99.74,14.25,0.516781361,95.49592729
99.79,14.25,0.483707336,99.21126665
99.84,14.25,0.451978515,103.0735223
99.89,14.25,0.421741,107.0667961
99.94,14.25,0.393078922,111.1769712
99.99,14.25,0.36602826,115.3915563
100.04,14.25,0.340588537,119.6995234
100.09,14.25,0.316732412,124.0911471
100.14,14.25,0.294413361,128.5578544
100.19,14.25,0.273571723,133.092086
100.24,14.25,0.254139366,137.6871709
100.29,14.25,0.236043244,142.3372157
100.34,14.25,0.219208059,147.0370061
100.39,14.25,0.203558219,151.7819213
100.44,14.25,0.189019252,156.5678587
100.49,14.25,0.175518801,161.3911688
100.54,14.25,0.162987293,166.2485989
100.59,14.25,0.151358372,171.1372437
100.64,14.25,0.140569142,176.0545028
100.69,14.25,0.130560291,180.9980442
100.74,14.25,0.121276098,185.965772
100.79,14.25,0.112664389,190.9557983
100.84,14.25,0.104676432,195.96642
100.89,14.25,0.097266802,200.9960967
100.94,14.25,0.09039323,206.0434329
100.99,14.25,0.084016434,211.1071621
101.04,14.25,0.078099945,216.1861323
101.09,14.25,0.07260994,221.279294
97.14,14.3,0.069176775,224.676575
97.19,14.3,0.074444896,219.5327397
97.24,14.3,0.080127926,214.4003984
97.29,14.3,0.086259709,209.2803967
97.34,14.3,0.092876902,204.1736629
97.39,14.3,0.100019204,199.081218
97.44,14.3,0.107729585,194.0041873
97.49,14.3,0.116054528,188.9438132
97.54,14.3,0.125044283,183.9014709
97.59,14.3,0.134753107,178.8786853
97.64,14.3,0.145239515,173.877151
97.69,14.3,0.1565665,168.8987561
97.74,14.3,0.168801734,163.9456085
97.79,14.3,0.182017718,159.0200674
97.84,14.3,0.196291851,154.1247797
97.89,14.3,0.211706396,149.262722
97.94,14.3,0.228348287,144.43725
97.99,14.3,0.246308713,139.6521564
98.04,14.3,0.265682399,134.9117376
98.09,14.3,0.286566468,130.2208727
98.14,14.3,0.309058745,125.5851145
98.19,14.3,0.333255305,121.0107965
98.24,14.3,0.35924703,116.5051557
98.29,14.3,0.387114873,112.0764753
98.34,14.3,0.416923455,107.7342467
98.39,14.3,0.448712553,103.4893524
98.44,14.3,0.482486009,99.35426908
98.49,14.3,0.518197543,95.34328546
98.54,14.3,0.555733103,91.4727279
98.59,14.3,0.594889592,87.76117813
98.64,14.3,0.635350381,84.22965865
98.69,14.3,0.676658984,80.9017489
98.74,14.3,0.718193709,77.80358041
98.79,14.3,0.75914813,74.96364349
98.84,14.3,0.798524562,72.41232724
98.89,14.3,0.83514956,70.18111568
98.94,14.3,0.86772074,68.30138674
98.99,14.3,0.894890946,66.80281756
99.04,14.3,0.915388008,65.71149068
99.09,14.3,0.928156358,65.04790658
99.14,14.3,0.932494555,64.8252024
99.19,14.3,0.928156358,65.04790658
99.24,14.3,0.915388008,65.71149068
99.29,14.3,0.894890946,66.80281756
99.34,14.3,0.86772074,68.30138674
99.39,14.3,0.83514956,70.18111568
99.44,14.3,0.798524562,72.41232724
99.49,14.3,0.75914813,74.96364349
99.54,14.3,0.718193709,77.80358041
99.59,14.3,0.676658984,80.9017489
99.64,14.3,0.635350381,84.22965865
99.69,14.3,0.594889592,87.76117813
99.74,14.3,0.555733103,91.4727279
99.79,14.3,0.518197543,95.34328546
99.84,14.3,0.482486009,99.35426908
99.89,14.3,0.448712553,103.4893524
99.94,14.3,0.416923455,107.7342467
99.99,14.3,0.387114873,112.0764753
100.04,14.3,0.35924703,116.5051557
100.09,14.3,0.333255305,121.0107965
100.14,14.3,0.309058745,125.5851145
100.19,14.3,0.286566468,130.2208727
100.24,14.3,0.265682399,134.9117376
100.29,14.3,0.246308713,139.6521564
100.34,14.3,0.228348287,144.43725
100.39,14.3,0.211706396,149.262722
100.44,14.3,0.196291851,154.1247797
100.49,14.3,0.182017718,159.0200674
100.54,14.3,0.168801734,163.9456085
100.59,14.3,0.1565665,168.8987561
100.64,14.3,0.145239515,173.877151
100.69,14.3,0.134753107,178.8786853
100.74,14.3,0.125044283,183.9014709
100.79,14.3,0.116054528,188.9438132
100.84,14.3,0.107729585,194.0041873
100.89,14.3,0.100019204,199.081218
100.94,14.3,0.092876902,204.1736629
100.99,14.3,0.086259709,209.2803967
101.04,14.3,0.080127926,214.4003984
101.09,14.3,0.074444896,219.5327397
97.14,14.35,0.070755828,223.0923248
97.19,14.35,0.076190204,217.9134323
97.24,14.35,0.082058763,212.7443616
97.29,14.35,0.088397827,207.5858463
97.34,14.35,0.095246889,202.4386934
97.39,14.35,0.102648891,197.3037921
97.44,14.35,0.110650527,192.1821245
97.49,14.35,0.119302554,187.0747774
97.54,14.35,0.12866014,181.9829566
97.59,14.35,0.138783212,176.9080029
97.64,14.35,0.149736825,171.8514103
97.69,14.35,0.161591537,166.8148488
97.74,14.35,0.174423776,161.800189
97.79,14.35,0.188316187,156.8095319
97.84,14.35,0.203357944,151.8452443
97.89,14.35,0.219644978,146.9099995
97.94,14.35,0.237280104,142.0068255
97.99,14.35,0.256372957,137.1391622
98.04,14.35,0.277039674,132.310929
98.09,14.35,0.2994022,127.5266045
98.14,14.35,0.323587057,122.7913212
98.19,14.35,0.349723368,118.1109777
98.24,14.35,0.377939849,113.4923714
98.29,14.35,0.408360382,108.9433543
98.34,14.35,0.441097699,104.4730173
98.39,14.35,0.476244527,100.0919029
98.44,14.35,0.513861432,95.81225131
98.49,14.35,0.553960478,91.64827752
98.54,14.35,0.596483722,87.61647584
98.59,14.35,0.641275728,83.73594031
98.64,14.35,0.68804968,80.02867832
98.69,14.35,0.736347756,76.51987849
98.74,14.35,0.785498321,73.23807104
98.79,14.35,0.834575659,70.21509161
98.84,14.35,0.882372297,67.48573126
98.89,14.35,0.927398799,65.08693842
98.94,14.35,0.96792914,63.05645071
98.99,14.35,1.002107833,61.43080005
99.04,14.35,1.028123777,60.24276893
99.09,14.35,1.044434038,59.51856867
99.14,14.35,1.04999418,59.2752024
99.19,14.35,1.044434038,59.51856867
99.24,14.35,1.028123777,60.24276893
99.29,14.35,1.002107833,61.43080005
99.34,14.35,0.96792914,63.05645071
99.39,14.35,0.927398799,65.08693842
99.44,14.35,0.882372297,67.48573126
99.49,14.35,0.834575659,70.21509161
99.54,14.35,0.785498321,73.23807104
99.59,14.35,0.736347756,76.51987849
99.64,14.35,0.68804968,80.02867832
99.69,14.35,0.641275728,83.73594031
99.74,14.35,0.596483722,87.61647584
99.79,14.35,0.553960478,91.64827752
99.84,14.35,0.513861432,95.81225131
99.89,14.35,0.476244527,100.0919029
99.94,14.35,0.441097699,104.4730173
99.99,14.35,0.408360382,108.9433543
100.04,14.35,0.377939849,113.4923714
100.09,14.35,0.349723368,118.1109777
100.14,14.35,0.323587057,122.7913212
100.19,14.35,0.2994022,127.5266045
100.24,14.35,0.277039674,132.310929
100.29,14.35,0.256372957,137.1391622
100.34,14.35,0.237280104,142.0068255
100.39,14.35,0.219644978,146.9099995
100.44,14.35,0.203357944,151.8452443
100.49,14.35,0.188316187,156.8095319
100.54,14.35,0.174423776,161.800189
100.59,14.35,0.161591537,166.8148488
100.64,14.35,0.149736825,171.8514103
100.69,14.35,0.138783212,176.9080029
100.74,14.35,0.12866014,181.9829566
100.79,14.35,0.119302554,187.0747774
100.84,14.35,0.110650527,192.1821245
100.89,14.35,0.102648891,197.3037921
100.94,14.35,0.095246889,202.4386934
100.99,14.35,0.088397827,207.5858463
101.04,14.35,0.082058763,212.7443616
101.09,14.35,0.076190204,217.9134323
97.14,14.4,0.072241514,221.6356167
97.19,14.4,0.077833704,216.4242283
97.24,14.4,0.083878628,211.2210727
97.29,14.4,0.090415043,206.0267735
97.34,14.4,0.097485239,200.8420181
97.39,14.4,0.10513537,195.667565
97.44,14.4,0.113415829,190.5042537
97.49,14.4,0.122381646,185.3530154
97.54,14.4,0.132092924,180.2148853
97.59,14.4,0.142615313,175.0910174
97.64,14.4,0.154020514,169.9827015
97.69,14.4,0.166386814,164.891383
97.74,14.4,0.179799656,159.8186863
97.79,14.4,0.194352215,154.7664425
97.84,14.4,0.210145988,149.736722
97.89,14.4,0.227291358,144.7318729
97.94,14.4,0.245908101,139.7545673
97.99,14.4,0.266125798,134.8078562
98.04,14.4,0.288084047,129.8952347
98.09,14.4,0.311932403,125.0207218
98.14,14.4,0.337829858,120.188954
98.19,14.4,0.365943663,115.4053006
98.24,14.4,0.396447164,110.6760005
98.29,14.4,0.429516238,106.0083284
98.34,14.4,0.465323708,101.4107945
98.39,14.4,0.504030944,96.89338331
98.44,14.4,0.545775566,92.46783847
98.49,14.4,0.590653847,88.14799775
98.54,14.4,0.638696114,83.95018047
98.59,14.4,0.689833208,79.89362322
98.64,14.4,0.743852149,76.00094867
98.69,14.4,0.800339904,72.29863278
98.74,14.4,0.858616222,68.8174058
98.79,14.4,0.917660726,65.59247912
98.84,14.4,0.976046588,62.66343615
98.89,14.4,1.03190319,60.07357222
98.94,14.4,1.082940709,57.86844446
98.99,14.4,1.126573937,56.09344513
99.04,14.4,1.160170316,54.79039373
99.09,14.4,1.181409182,53.99347035
99.14,14.4,1.188681308,53.7252024
99.19,14.4,1.181409182,53.99347035
99.24,14.4,1.160170316,54.79039373
99.29,14.4,1.126573937,56.09344513
99.34,14.4,1.082940709,57.86844446
99.39,14.4,1.03190319,60.07357222
99.44,14.4,0.976046588,62.66343615
99.49,14.4,0.917660726,65.59247912
99.54,14.4,0.858616222,68.8174058
99.59,14.4,0.800339904,72.29863278
99.64,14.4,0.743852149,76.00094867
99.69,14.4,0.689833208,79.89362322
99.74,14.4,0.638696114,83.95018047
99.79,14.4,0.590653847,88.14799775
99.84,14.4,0.545775566,92.46783847
99.89,14.4,0.504030944,96.89338331
99.94,14.4,0.465323708,101.4107945
99.99,14.4,0.429516238,106.0083284
100.04,14.4,0.396447164,110.6760005
100.09,14.4,0.365943663,115.4053006
100.14,14.4,0.337829858,120.188954
100.19,14.4,0.311932403,125.0207218
100.24,14.4,0.288084047,129.8952347
100.29,14.4,0.266125798,134.8078562
100.34,14.4,0.245908101,139.7545673
100.39,14.4,0.227291358,144.7318729
100.44,14.4,0.210145988,149.736722
100.49,14.4,0.194352215,154.7664425
100.54,14.4,0.179799656,159.8186863
100.59,14.4,0.166386814,164.891383
100.64,14.4,0.154020514,169.9827015
100.69,14.4,0.142615313,175.0910174
100.74,14.4,0.132092924,180.2148853
100.79,14.4,0.122381646,185.3530154
100.84,14.4,0.113415829,190.5042537
100.89,14.4,0.10513537,195.667565
100.94,14.4,0.097485239,200.8420181
100.99,14.4,0.090415043,206.0267735
101.04,14.4,0.083878628,211.2210727
101.09,14.4,0.077833704,216.4242283
97.14,14.45,0.07362336,220.3089808
97.19,14.45,0.07936347,215.0678304
97.24,14.45,0.085573923,209.8334228
97.29,14.45,0.092295831,204.6062754
97.34,14.45,0.099574194,199.3869594
97.39,14.45,0.107458296,194.1761062
97.44,14.45,0.116002147,188.9744159
97.49,14.45,0.12526497,183.7826665
97.54,14.45,0.13531174,178.6017249
97.59,14.45,0.14621378,173.4325597
97.64,14.45,0.158049415,168.2762561
97.69,14.45,0.17090469,163.1340338
97.74,14.45,0.18487415,158.0072675
97.79,14.45,0.200061682,152.8975121
97.84,14.45,0.216581425,147.8065317
97.89,14.45,0.234558713,142.7363353
97.94,14.45,0.25413106,137.6892189
97.99,14.45,0.275449122,132.6678167
98.04,14.45,0.298677614,127.6751627
98.09,14.45,0.323996055,122.7147659
98.14,14.45,0.351599249,117.7907014
98.19,14.45,0.38169726,112.907723
98.24,14.45,0.414514609,108.0714
98.29,14.45,0.450288227,103.2882862
98.34,14.45,0.489263522,98.56612819
98.39,14.45,0.531687599,93.91412134
98.44,14.45,0.577798291,89.34322438
98.49,14.45,0.627807087,84.86654403
98.54,14.45,0.681873375,80.49980028
98.59,14.45,0.74006661,76.26188032
98.64,14.45,0.802312289,72.17548012
98.69,14.45,0.868317464,68.26781429
98.74,14.45,0.937472686,64.5713404
98.79,14.45,1.00873169,61.12438572
98.84,14.45,1.080479967,57.97147622
98.89,14.45,1.150421258,55.16305446
98.94,14.45,1.215536337,52.75416661
98.99,14.45,1.272192185,50.80167919
99.04,14.45,1.316478275,49.35978239
99.09,14.45,1.344788114,48.47406135
99.14,14.45,1.354538937,48.1752024
99.19,14.45,1.344788114,48.47406135
99.24,14.45,1.316478275,49.35978239
99.29,14.45,1.272192185,50.80167919
99.34,14.45,1.215536337,52.75416661
99.39,14.45,1.150421258,55.16305446
99.44,14.45,1.080479967,57.97147622
99.49,14.45,1.00873169,61.12438572
99.54,14.45,0.937472686,64.5713404
99.59,14.45,0.868317464,68.26781429
99.64,14.45,0.802312289,72.17548012
99.69,14.45,0.74006661,76.26188032
99.74,14.45,0.681873375,80.49980028
99.79,14.45,0.627807087,84.86654403
99.84,14.45,0.577798291,89.34322438
99.89,14.45,0.531687599,93.91412134
99.94,14.45,0.489263522,98.56612819
99.99,14.45,0.450288227,103.2882862
100.04,14.45,0.414514609,108.0714
100.09,14.45,0.38169726,112.907723
100.14,14.45,0.351599249,117.7907014
100.19,14.45,0.323996055,122.7147659
100.24,14.45,0.298677614,127.6751627
100.29,14.45,0.275449122,132.6678167
100.34,14.45,0.25413106,137.6892189
100.39,14.45,0.234558713,142.7363353
100.44,14.45,0.216581425,147.8065317
100.49,14.45,0.200061682,152.8975121
100.54,14.45,0.18487415,158.0072675
100.59,14.45,0.17090469,163.1340338
100.64,14.45,0.158049415,168.2762561
100.69,14.45,0.14621378,173.4325597
100.74,14.45,0.13531174,178.6017249
100.79,14.45,0.12526497,183.7826665
100.84,14.45,0.116002147,188.9744159
100.89,14.45,0.107458296,194.1761062
100.94,14.45,0.099574194,199.3869594
100.99,14.45,0.092295831,204.6062754
101.04,14.45,0.085573923,209.8334228
101.09,14.45,0.07936347,215.0678304
97.14,14.5,0.074891272,219.1147797
97.19,14.5,0.080767988,213.8467658
97.24,14.5,0.087131487,208.5841192
97.29,14.5,0.094025119,203.3272566
97.34,14.5,0.101496466,198.0766385
97.39,14.5,0.109597803,192.8327751
97.44,14.5,0.118386607,187.5962328
97.49,14.5,0.127926139,182.3676423
97.54,14.5,0.138286084,177.1477077
97.59,14.5,0.149543276,171.9372172
97.64,14.5,0.161782511,166.7370564
97.69,14.5,0.175097446,161.5482227
97.74,14.5,0.189591621,156.3718437
97.79,14.5,0.205379579,151.2091986
97.84,14.5,0.222588126,146.0617436
97.89,14.5,0.241357707,140.9311431
97.94,14.5,0.26184392,135.8193074
97.99,14.5,0.284219145,130.7284375
98.04,14.5,0.30867427,125.6610818
98.09,14.5,0.335420464,120.6202037
98.14,14.5,0.364690904,115.6092669
98.19,14.5,0.396742313,110.6323398
98.24,14.5,0.43185606,105.6942269
98.29,14.5,0.470338419,100.8006327
98.34,14.5,0.512519383,95.95836853
98.39,14.5,0.55874905,91.17561297
98.44,14.5,0.609390077,86.46224196
98.49,14.5,0.664803956,81.83024589
98.54,14.5,0.725327683,77.29425576
98.59,14.5,0.791235868,72.87220168
98.64,14.5,0.862681315,68.5861251
